Viserion.A1ModJulian,Viserion.EarthMJ2000Eq.X,Viserion.EarthMJ2000Eq.Y,Viserion.EarthMJ2000Eq.Z,Viserion.EarthMJ2000Eq.VX,Viserion.EarthMJ2000Eq.VY,Viserion.EarthMJ2000Eq.VZ
21545.73439455561,1920.602070964987,-3179.849638,5773.213859992508,4.768959845752142,5.728532821284216,1.561124639599111
21545.73546994328,2352.752737226338,-2631.69684,5887.356790377969,4.525036826306224,6.060255360239034,0.893665247790747
21545.73654514603,2759.923116005367,-2055.778979,5938.981499367537,4.23322725657129,6.327795167659525,0.2167680635259137
21545.73762014416,3137.806401311545,-1458.213112,5927.564187001784,3.896611383226622,6.528356306007963,-0.462427882
21545.73869491689,3482.407393949875,-845.3420813,5853.249428637851,3.518734403066794,6.659839409014923,-1.136761073
21545.73976944461,3790.085017483807,-223.6666917,5716.848328480499,3.103571090915935,6.720863225105961,-1.799119766
21545.74084370769,4057.590106697487,400.2219117683554,5519.829926075706,2.655487680663117,6.710779635243042,-2.442512114
21545.74191770289,4282.102886734369,1019.720964663735,5264.301676686028,2.179192235831168,6.629681173843188,-3.060145987
21545.74299142738,4461.257292893898,1628.275858963374,4952.98853462713,1.679694731623377,6.478401384590814,-3.645487888
21545.74406488952,4593.1673397817,2219.454642769103,4589.201137819555,1.162252886529946,6.258508477968507,-4.192336301
21545.74513808188,4676.44370341596,2787.000610788039,4176.810303149678,0.6323326744011807,5.972299164848253,-4.694873792
21545.74621103728,4710.213345778634,3324.927776976863,3720.1855965993,0.09552528803271149,5.62276527422426,-5.147756891
21545.74728374592,4694.123602193024,3827.541008879047,3224.182087200029,-0.442470188,5.213590158419834,-5.546138266
21545.74835624179,4628.349503415815,4289.539718945523,2694.053219033026,-0.975950304,4.749086435259089,-5.885759183
21545.7494285613,4513.588206975612,4706.051136559951,2135.411106762061,-1.499248213,4.234163556017149,-6.162978874
21545.7505007403,4351.052561373282,5072.680717173573,1554.169438412044,-2.006794311,3.674279366677153,-6.374817444
21545.75157281086,4142.459951969216,5385.558401773139,956.4833973404361,-2.493176973,3.075385013812822,-6.518992609
21545.7526448011,3890.015566218665,5641.381177580913,348.6849293488843,-2.953204209,2.443861379522999,-6.59394974
21545.75371675626,3596.38393616544,5837.453008991351,-262.7965784,-3.381971647,1.786435761865983,-6.598882462
21545.75478872614,3264.661779203706,5971.707637209344,-871.4956201,-3.774911367,1.110112672580171,-6.533738605
21545.75586073965,2898.353692674194,6042.728075153223,-1470.964636,-4.127834518,0.422111335875955,-6.399223388
21545.75693284258,2501.323647523113,6049.766579202617,-2054.863717,-4.436991952,-0.270239359,-6.19678868
21545.75800506832,2077.763371815372,5992.749397979524,-2617.011417,-4.699104951,-0.959564888,-5.928617319
21545.75907743625,1632.149934637819,5872.280609673132,-3151.4504,-4.911401964,-1.638526449,-5.59759981
21545.76014998006,1169.186737148852,5689.633095124489,-3652.525092,-5.071653203,-2.29992013,-5.20729106
21545.76122273052,693.7601167683547,5446.734124200399,-4114.931531,-5.178186569,-2.936743542,-4.761870545
21545.76229569924,210.8954218810558,5146.149662576561,-4533.766769,-5.229901668,-3.542260799,-4.266101223
21545.76336888751,-274.2994798,4791.057986001419,-4904.586448,-5.226281489,-4.110079423,-3.725273755
21545.76444231776,-756.7022713,4385.204770594504,-5223.461718,-5.167393129,-4.63423154,-3.145130667
21545.76551598775,-1231.209206,3932.878239900821,-5487.004066,-5.053882947,-5.109208469,-2.531826348
21545.76658988826,-1692.796755,3438.860211894503,-5692.40902,-4.88696862,-5.530025416,-1.89185409
21545.76766401713,-2136.58026,2908.369347897119,-5837.488107,-4.668421476,-5.892274486,-1.231969975
21545.76873835681,-2557.855547,2347.017067308907,-5920.687925,-4.400550146,-6.192157824,-0.559137392
21545.769812893,-2952.156194,1760.740344209881,-5941.110155,-4.086173032,-6.426530589,0.1195540070254527
21545.77088761528,-3315.299942,1155.738809099652,-5898.519778,-3.728588219,-6.592929243,0.7969592392245317
21545.77196250252,-3643.427545,538.4183299595973,-5793.348376,-3.331545558,-6.689592913,1.465939215338241
21545.77303754707,-3933.051187,-84.68931383,-5626.688739,-2.899201922,-6.715484408,2.119446139958899
21545.77411270573,-4181.078576,-706.9664631,-5400.292081,-2.436100868,-6.670301407,2.750564097553208
21545.77518798346,-4384.86738,-1321.827345,-5116.535982,-1.947094314,-6.554482241,3.352628903238211
21545.7762633502,-4542.233584,-1922.739509,-4778.416174,-1.437330076,-6.369206646,3.919247344350918
21545.77733879461,-4651.487457,-2503.323827,-4389.504316,-0.912177781,-6.116385299,4.444395462932647
21545.77841430915,-4711.448118,-3057.413326,-3953.913439,-0.377180969,-5.798644207,4.922473860621883
21545.77948988365,-4721.456666,-3579.11562,-3476.257891,0.1619965646650454,-5.419303969,5.348366470827725
21545.780565502,-4681.385461,-4062.875427,-2961.607564,0.6996284816099181,-4.982351946,5.717498519847456
21545.78164116717,-4591.639638,-4503.545934,-2415.42246,1.22999989450526,-4.492393557,6.025898392376323
21545.78271674816,-4453.172852,-4896.388781,-1843.575258,1.747396724214965,-3.954681353,6.270209861150827
21545.78379225721,-4267.453584,-5237.239692,-1252.14573,2.246307277697489,-3.374931546,6.447812074390928
21545.7848677157,-4036.449954,-5522.488513,-647.4171414,2.721415802752607,-2.75931226,6.556799185076517
21545.78594306718,-3762.631122,-5749.099822,-35.85847672,3.167626256570456,-2.11442832,6.596000652562773
21545.78701835408,-3448.900758,-5914.689842,576.0451681292229,3.580196895956022,-1.447144899,6.565010317836023
21545.78809362426,-3098.579641,-6017.51775,1181.810023713913,3.954747345804244,-0.764560312,6.464170958817913
21545.78916894525,-2715.364654,-6056.502006,1775.028980385923,4.287309288867381,-0.073918651,6.294565371537541
21545.7902443727,-2303.300057,-6031.226934,2349.419883184861,4.574356765365842,0.6174489803820662,6.058004806794943
21545.79131994779,-1866.738328,-5941.950324,2898.889933032701,4.812844535787796,1.30220158821241,5.757011724068844
21545.79239572368,-1410.285006,-5789.599981,3417.612854467937,5.00024599754984,1.973083800701126,5.39478446116575
21545.79347168057,-938.7876631,-5575.779379,3900.050597786875,5.134566130777562,2.622951153774094,4.975191982676038
21545.79454763536,-457.3297542,-5302.795879,4340.989295031648,5.21437360226479,3.244802928532339,4.502789322161496
21545.79562356389,28.96774033220142,-4973.570269,4735.742048193023,5.238853929849405,3.832054433879446,3.98263700161879
21545.79669942924,514.9298357524938,-4591.626483,5080.115572267326,5.207783077179704,4.3784986956269,3.420298583130759
21545.79777520624,995.3943413693187,-4161.044832,5370.463208508136,5.121526153926797,4.878382763763352,2.821766246833762
21545.79885088232,1465.267106503508,-3686.413916,5603.719884504844,4.981026338380668,5.326462275027773,2.193392694782125
21545.79992641784,1919.55856929685,-3172.798059,5777.424571219522,4.787796546757634,5.718035183088872,1.541846737190628
21545.80100179055,2353.45599500538,-2625.664078,5889.756045947087,4.543896512000731,6.049006002709495,0.8740187590205738
21545.80207698315,2762.367829281575,-2050.826862,5939.545923301176,4.25190947891381,6.31591679609911,0.1969570890264917
21545.8031519781,3141.969182511496,-1454.390262,5926.288836607519,3.914915955910535,6.515977389690551,-0.482199193
21545.80422675134,3488.244963583569,-842.6866012,5850.147863634853,3.536465306757813,6.647091688678049,-1.156286903
21545.80530126784,3797.531724573987,-222.2131377,5711.955147816956,3.120544060176574,6.707880860869678,-1.818187208
21545.80637551195,4066.565405070739,400.4539565360186,5513.199758999054,2.671525742714977,6.697701083561148,-2.460915771
21545.80744949707,4292.514107984928,1018.734513841404,5256.004275800648,2.194121246429078,6.616645391386359,-3.077697052
21545.80852321405,4472.994527041697,1626.083144128075,4943.111806165291,1.693354640759145,6.465546083138334,-3.662002143
21545.80959664551,4606.103682883966,2216.066634008574,4577.858634019108,1.174509649046303,6.245975028242313,-4.207627217
21545.8106698207,4690.444754479829,2782.461388043275,4164.119277097405,0.6430497438640438,5.960219038065426,-4.708786638
21545.8117427481,4725.131428560388,3319.280869440553,3706.286587535737,0.1045944020277892,5.611271499220226,-5.160139866
21545.81281544638,4709.801822524368,3820.855674446502,3209.215896459352,-0.435153906,5.202799995219204,-5.556867125
21545.81388793232,4644.622003258955,4281.887333965579,2678.178897622724,-0.970464343,4.739115090430585,-5.894719441
21545.81496024177,4530.282957191162,4697.513127309779,2118.79757813036,-1.49565019,4.225118166258145,-6.170074696
21545.81603240634,4367.993929179308,5063.346654937831,1536.995808565352,-2.005119684,3.666259944749895,-6.379972346
21545.81710446981,4159.467840041275,5375.530201524924,938.9282622922983,-2.493446182,3.068474733,-6.522153111
21545.81817645476,3906.909777599325,5630.765957322867,330.9337966464176,-2.955414223,2.438134476417105,-6.595082436
21545.81924841662,3612.982396087022,5826.365534120647,-280.5619913,-3.386102677,1.781947594320062,-6.597975356
21545.82032040077,3280.785794392035,5960.26535531318,-889.0908967,-3.780920634,1.106907671339547,-6.530799981
21545.8213924233,2913.833593172614,6031.050539425452,-1488.199799,-4.135654566,0.4202283725596362,-6.394284252
21545.82246453403,2515.995618053984,6037.976827628837,-2071.55492,-4.44653803,-0.270778014,-6.189901868
21545.82353677214,2091.469975701222,5980.97154934404,-2632.983596,-4.710275696,-0.958755129,-5.919855334
21545.82460916426,1644.740656272621,5860.636963396618,-3166.539276,-4.924079682,-1.636383183,-5.587052079
21545.8256817295,1180.528778083709,5678.245504745782,-3666.568049,-5.085700947,-2.296463272,-5.195069847
21545.82675449865,703.734111684528,5435.722333452751,-4127.777216,-5.193453515,-2.932007305,-4.748106326
21545.82782747516,219.400341630656,5135.632478093253,-4545.273771,-5.246224489,-3.536288952,-4.25094508
21545.8289006802,-267.3579813,4781.143647008332,-4914.635325,-5.243486931,-4.102940289,-3.708882223
21545.82997412617,-751.3974516,4375.997895960379,-5231.944404,-5.185298084,-4.626000211,-3.127677573
21545.83104781089,-1227.596985,3924.476100988441,-5493.829175,-5.072297041,-5.099971789,-2.513496456
21545.83212172964,-1690.916991,3431.349557605034,-5697.503512,-4.90569534,-5.519882562,-1.872838439
21545.83319586175,-2136.44671,2901.836579035769,-5840.794608,-4.687264547,-5.881327733,-1.212477881
21545.83427019363,-2559.465805,2341.537432719838,-5922.170655,-4.419312855,-6.180521244,-0.539381046
21545.83534474129,-2955.500934,1756.361825728587,-5940.754113,-4.104651161,-6.414332909,0.1393788357778543
21545.83641946726,-3320.341009,1152.512000492958,-5896.327847,-3.746587434,-6.580297842,0.816639145833524
21545.83749435196,-3650.109854,536.3810712519048,-5789.343955,-3.348876644,-6.676660956,1.485263257686523
21545.83856937845,-3941.300479,-85.50628956,-5620.917111,-2.915686999,-6.702389204,2.138201599350023
21545.83964453229,-4190.811747,-706.5620215,-5392.812919,-2.451559366,-6.657182621,2.768561472425208
21545.84071979565,-4395.98006,-1320.200254,-5107.431458,-1.961365964,-6.541480174,3.369672950595472
21545.84179514672,-4554.608917,-1919.906451,-4767.784331,-1.450263697,-6.356460426,3.935157628471693
21545.84287058262,-4664.995972,-2499.318922,-4377.456273,-0.923632176,-6.104029321,4.459007297500968
21545.84394608088,-4725.946763,-3052.275225,-3940.580765,-0.387037929,-5.786812371,4.935628775619877
21545.84502164395,-4736.792727,-3572.901674,-3461.780885,0.1538444595760727,-5.408121345,5.359926950297629
21545.84609725439,-4697.39668,-4055.653456,-2946.13886,0.6932697534809148,-4.971936743,5.7273426496715
21545.84717290612,-4608.157035,-4495.390637,-2399.129681,1.225499385930661,-4.482859943,6.033919522511831
21545.8482484671,-4470.022937,-4887.385371,-1826.635857,1.74479887050455,-3.946135586,6.276321819929585
21545.84932396292,-4284.457667,-5227.48736,-1234.736866,2.245642660717388,-3.367462945,6.451952206215022
21545.8503993994,-4053.430541,-5512.089849,-629.7293569,2.722687390069637,-2.753007216,6.558923804622783
21545.85147475114,-3779.40357,-5738.171572,-18.06761128,3.170829578825252,-2.109342586,6.596089810624274
21545.85255003249,-3465.288872,-5903.34725,593.7464981134548,3.585294757972617,-1.443337421,6.563063512762937
21545.85362530786,-3114.406315,-6005.882662,1199.239545436132,3.96168869832217,-0.762066142,6.460208702772753
21545.8547006372,-2730.460578,-6044.697532,1792.002881618158,4.296020327620349,-0.072763412,6.288629262923762
21545.85577606724,-2317.506983,-6019.378006,2365.754323317242,4.584742530863855,0.6172482806998921,6.050159325996146
21545.8568516519,-1879.902544,-5930.18206,2914.414543988385,4.82479583578247,1.300650656647625,5.747338898640042
21545.85792744264,-1422.264151,-5778.035818,3432.164449144429,5.013636017215838,1.970201636260329,5.383385196983072
21545.85900341847,-949.452314,-5564.54005,3913.475237123764,5.149251976677028,2.61877016937561,4.962185247990107
21545.86007939111,-466.5669877,-5291.999452,4353.142660158523,5.230197646784962,3.239366505309411,4.488313141674627
21545.86115532819,21.25176861675202,-4963.333008,4746.490617821868,5.255646740865166,3.82541516913081,3.9668491214477
21545.86223120255,508.8170578637798,-4582.056371,5089.344917906485,5.225365900826713,4.370727817266982,3.403366202619351
21545.86330699238,990.9510633104613,-4152.241215,5378.075789496721,5.139711432744263,4.869564947061501,2.803866325202232
21545.86438266718,1462.533971627118,-3678.475708,5609.631301484768,4.999622274290476,5.316685633529679,2.174722417834985
21545.86545820863,1918.567401361413,-3165.80593,5781.573592836276,4.806604609384745,5.707407155689419,1.52259889879649
21545.8665335949,2354.219843402031,-2619.68764,5892.098881031673,4.562714618099198,6.037641680487385,0.8543913104821809
21545.8676087867,2764.872371268979,-2045.936319,5940.056167323982,4.270540686041277,6.303932536477673,0.177165541189098
21545.86868377078,3146.184119463401,-1450.642795,5924.961737277513,3.933165516500266,6.503498983430145,-0.501940192
21545.86975852175,3494.122317362802,-840.128389,5846.999945003268,3.55414396845509,6.634251558693742,-1.175762533
21545.87083302609,3805.012878010337,-220.8654123,5707.020694878152,3.137460893207737,6.694817631629133,-1.83719889
21545.87190725737,4075.571133598574,400.5768178764306,5506.532453485424,2.687501393145864,6.684553885318529,-2.479262872
21545.87298122674,4302.948710896426,1017.629896603988,5247.6767144064,2.208987277868474,6.603554372459004,-3.095184465
21545.87405492034,4484.74682622391,1623.758938982739,4933.216039834213,1.706956793436726,6.452652046278134,-3.67844127
21545.87512833997,4619.051531619451,2212.554468485315,4566.497351004193,1.186698028326645,6.233413589321686,-4.222850441
21545.87620149523,4704.450731980981,2777.794695087795,4151.417005378811,0.6536988807945004,5.94812604935245,-4.722628772
21545.87727440174,4740.048150206883,3313.509467030282,3692.379827024782,0.1135918616761335,5.59977696596934,-5.172454031
21545.87834707057,4725.472751269825,3814.037893537204,3194.257564509038,-0.427899115,5.192031072106285,-5.5675201
21545.87941955132,4660.881157077268,4274.107126295895,2662.317011311124,-0.965041044,4.72917786976658,-5.90360643
21545.88049184664,4546.959156211064,4688.849661629941,2102.205385437017,-1.492110956,4.21612339840934,-6.177098119
21545.88156400937,4384.909223651548,5053.896485806461,1519.843162838019,-2.003507247,3.65829844914292,-6.385059726
21545.88263606343,4176.444543714351,5365.391262822655,921.4015569575929,-2.493773193,3.06163671247367,-6.525248615
21545.88370805997,3923.763317781584,5620.050819493049,313.2073399056429,-2.957685191,2.432482030041036,-6.596154304
21545.88478002739,3629.535093705127,5815.185377749802,-298.2965875,-3.390289241,1.777545677779248,-6.597010581
21545.88585200685,3296.865346029196,5948.737043071041,-906.6394877,-3.78697325,1.103811171323625,-6.527809328
21545.88692404539,2929.262743839112,6019.297712154126,-1505.387568,-4.14351483,0.4184587200334739,-6.389297583
21545.88799616996,2530.611054597987,6026.122519242864,-2088.197802,-4.456119925,-0.271199208,-6.182971869
21545.88906842095,2105.116802940383,5969.140307812602,-2648.90396,-4.721475718,-0.957821458,-5.911055786
21545.89014082278,1657.275330470623,5848.953719026456,-3181.566123,-4.936777168,-1.634101504,-5.57647781
21545.89121341133,1191.812357968719,5666.830967441774,-3680.547654,-5.099762212,-2.292865342,-5.182828575
21545.89228619113,713.6522764283933,5424.698838522958,-4140.554696,-5.208726636,-2.92712303,-4.734332942
21545.89335920581,227.8353292617994,5125.108095500565,-4556.723173,-5.262547807,-3.530185121,-4.235772856
21545.89443243833,-260.4910042,4771.230595206513,-4924.628787,-5.260684598,-4.095674507,-3.692475636
21545.89550590576,-746.16867,4366.801754524386,-5240.372073,-5.203186353,-4.617645745,-3.110212597
21545.89657959627,-1224.054974,3916.099990028556,-5500.596487,-5.090687028,-5.09061016,-2.495166226
21545.89765351593,-1689.097521,3423.884642904557,-5702.537646,-4.924393182,-5.509612108,-1.85383952
21545.89872765262,-2136.37101,2895.360455982041,-5844.042744,-4.706071704,-5.870259715,-1.19300844
21545.89980199711,-2561.138079,2336.114486188505,-5923.59837,-4.438027688,-6.168775593,-0.519640976
21545.90087653541,-2958.895541,1752.061346611456,-5940.345101,-4.123081114,-6.402029331,0.1591680918344187
21545.90195124968,-3325.422219,1149.381374840382,-5894.087621,-3.76453845,-6.567568121,0.8362680308685412
21545.90302612954,-3656.826948,534.4499157527898,-5785.296528,-3.366156077,-6.663642024,1.504529680691154
21545.9041011512,-3949.582882,-86.21734519,-5615.105639,-2.932111194,-6.689219444,2.156902799665396
21545.90517628588,-4200.569136,-706.0370793,-5385.302624,-2.466959903,-6.644002805,2.786492139993056
21545.90625153184,-4407.1109,-1318.445971,-5098.303078,-1.975578614,-6.528431536,3.386645489627944
21545.90732686896,-4566.997024,-1916.943533,-4757.134846,-1.463135738,-6.343682007,3.950994958817047
21545.90840228661,-4678.510677,-2495.17675,-4365.401236,-0.935028693,-6.091658692,4.473540024081985
21545.90947776358,-4740.445996,-3046.996759,-3927.250654,-0.396839162,-5.774983224,4.948702118344374
21545.91055331329,-4752.124211,-3566.547475,-3447.314921,0.1457468500442795,-5.396958145,5.371405861533369
21545.91162891584,-4713.398281,-4048.293801,-2930.688715,0.6869646991773835,-4.961556872,5.737106891029303
21545.91270455694,-4624.659577,-4487.102778,-2382.861321,1.221052507181899,-4.473375856,6.041864027518631
21545.91378011303,-4486.850988,-4878.259868,-1809.719674,1.742259794093062,-3.937646384,6.28236330070839
21545.91485559438,-4301.434618,-5217.618494,-1217.358328,2.245033373928861,-3.360065242,6.456024750676953
21545.91593103103,-4070.373795,-5501.587134,-612.0654454,2.724020412753176,-2.746773024,6.560986176787759
21545.91700638492,-3796.132667,-5727.14674,-0.305187476,3.174090488577643,-2.104338099,6.596119776855997
21545.91808167306,-3481.624703,-5891.917663,611.421045184826,3.59044947258218,-1.439614077,6.561060308559798
21545.91915695331,-3130.175811,-5994.168822,1216.637025619734,3.968680519624074,-0.759665821,6.456193450832217
21545.92023228281,-2745.497978,-6032.823377,1808.935546100485,4.304772646653443,-0.071715802,6.28264568322336
21545.9213077274,-2331.647123,-6007.469115,2382.049575828468,4.595165613826068,0.6169401837780073,6.042268339141443
21545.9223833271,-1892.994565,-5918.363502,2929.898649818691,4.836777729925402,1.298989472358577,5.737623593119057
21545.92345912848,-1434.170439,-5766.432579,3446.669832699737,5.027047600861037,1.967201467676855,5.371949848054444
21545.92453511311,-960.046963,-5553.275104,3926.846192505523,5.163949947955312,2.614461360486242,4.949152116396197
21545.92561110065,-475.7347576,-5281.190247,4365.23899089559,5.24602563543298,3.23379835121725,4.473818191650419
21545.92668704952,13.60675637854341,-4953.094202,4757.181796570592,5.272435549347931,3.818645138787688,3.951047441315028
21545.92776293499,502.7754673823085,-4572.496076,5098.516483574476,5.242936542699423,4.362827730809979,3.386425494720784
21545.92883873027,986.5742158152756,-4143.462468,5385.628307949196,5.157877256134813,4.860616499285233,2.785968909795792
21545.92991442215,1459.873069488419,-3670.565933,5615.486631842349,5.018188434106583,5.306789077026075,2.15605049263765
21545.93098996928,1917.645230239857,-3158.853345,5785.666616938245,4.825374868762021,5.696663021003417,1.503355941054918
21545.93206534996,2355.041286456812,-2613.771294,5894.38504037828,4.581492024806503,6.026161071561444,0.8347870513232838
21545.9331405356,2767.428441058556,-2041.119243,5940.512114465062,4.289126403131201,6.291838305004846,0.1574068652866703
21545.93421550911,3150.446161489935,-1446.978408,5923.583698229084,3.951363844756219,6.490919614757048,-0.521642532
21545.93529025179,3500.046020578166,-837.6541328,5843.803570670919,3.571761112645798,6.621321716331637,-1.195202634
21545.936364735,3812.53195265786,-219.6146641,5702.04281303057,3.154314870804709,6.681674517971051,-1.856164292
21545.93743895424,4084.608909848931,400.5963062944956,5499.826103899854,2.703409838825158,6.671338233861938,-2.497559477
21545.93851290345,4313.408071919095,1016.413620655022,5239.316234901984,2.223784838552414,6.590407514134846,-3.112614729
21545.93958657619,4496.517732597772,1621.319959596382,4923.292079214226,1.720486821268413,6.439714744810749,-3.694821146
21545.94065998069,4632.010842919307,2208.922380687064,4555.114751509014,1.198814166184554,6.220822977903187,-4.238009885
21545.94173,4718.461040851912,2773.002965190846,4138.701950391949,0.6642779062889955,5.936019499416999,-4.736402361
21545.94280599237,4754.962624693282,3307.610916732842,3678.468189157414,0.1225207653425437,5.588284353349971,-5.184697279
21545.94387865215,4741.134323675497,3807.102998310927,3179.291174075633,-0.420722482,5.181270296857175,-5.578108928
21545.94495111056,4677.125190192328,4266.204200332945,2646.461809387197,-0.959685868,4.719269961823625,-5.912423792
21545.94602340073,4563.612850504449,4680.070127990711,2085.621501646267,-1.488642081,4.207167349027246,-6.184055042
21545.94709554839,4401.797915991714,5044.330273850798,1502.712243855528,-2.001955991,3.650395908535578,-6.390079738
21545.94816759889,4193.387870478862,5355.143904309058,903.8994003643028,-2.494160587,3.054867292081279,-6.528280164
21545.94923958977,3940.582483699259,5609.230552627458,295.5210470203301,-2.960005165,2.426920624261868,-6.597164759
21545.95031155994,3646.049887945051,5803.908634998605,-315.9839567,-3.39451952,1.77324813326847,-6.595989395
21545.95138354438,3312.899993334116,5937.123229163261,-924.1413373,-3.79306838,1.100823428911188,-6.524767051
21545.95245559364,2944.645171807933,6007.469698128393,-1522.521144,-4.151410604,0.4168104690917649,-6.38426575
21545.95352773198,2545.176741101951,6014.204649438898,-2104.782546,-4.465731786,-0.271490964,-6.176003163
21545.95460000688,2118.706838866602,5957.256901846483,-2664.768524,-4.732702356,-0.95675876,-5.902221253
21545.9556724285,1669.74672747045,5837.229103871338,-3196.539056,-4.949496422,-1.63169179,-5.565871708
21545.95674503132,1203.034922549131,5655.388924349653,-3694.4666,-5.113836768,-2.289129863,-5.170565354
21545.95781784114,723.4997400306405,5413.655821042546,-4153.277694,-5.2240075,-2.922110001,-4.720536074
21545.95889085155,236.2185186907057,5114.589165861855,-4568.100638,-5.278869738,-3.523927866,-4.220604124
21545.95996410081,-253.6706042,4761.340995625269,-4934.547527,-5.277875284,-4.088251305,-3.676086342
21545.96103757992,-740.9812259,4357.647438490819,-5248.724337,-5.221063141,-4.609132867,-3.092778778
21545.96211129341,-1220.560618,3907.772618222941,-5507.295335,-5.10905864,-5.081102914,-2.476865476
21545.96318522595,-1687.328864,3416.47600986062,-5707.508301,-4.943065153,-5.49920676,-1.83487042
21545.96425937391,-2136.346207,2888.949428850926,-5847.231164,-4.724845801,-5.859066022,-1.173571678
21545.96533373122,-2562.858032,2330.767857092263,-5924.969674,-4.45670376,-6.156912411,-0.499940041
21545.96640827645,-2962.339784,1747.838655380265,-5939.883382,-4.141461943,-6.389620586,0.1789223439851029
21545.9674829933,-3330.552878,1146.329757003649,-5891.797191,-3.78242989,-6.554744402,0.8558650991140631
21545.9685578638,-3663.586371,532.6086504882043,-5781.202723,-3.383372355,-6.650538338,1.523756001230099
21545.96963287184,-3957.899278,-86.82606442,-5609.253421,-2.948471418,-6.675975692,2.175553613876492
21545.97070799894,-4210.356839,-705.4101678,-5377.75372,-2.482287764,-6.630760166,2.804374727600103
21545.97178323124,-4418.265751,-1316.586567,-5089.139708,-1.989713779,-6.51533149,3.403567855913144
21545.97285856463,-4579.4031,-1913.876911,-4746.451742,-1.475922997,-6.330862339,3.966783583387877
21545.97393396439,-4692.035382,-2490.92782,-4353.317186,-0.946338673,-6.079258742,4.488020654524687
21545.97500944223,-4754.947891,-3041.620462,-3913.887063,-0.406542022,-5.763129909,4.961729594913447
21545.97608497395,-4767.449253,-3560.091592,-3432.822093,0.1377450333879001,-5.385783809,5.38283363458452
21545.97716057004,-4729.384494,-4040.8326,-2915.215892,0.6807549104225965,-4.951176916,5.746817626250861
21545.97823618787,-4641.139296,-4478.709044,-2366.581997,1.21669236805605,-4.463909303,6.04974952278279
21545.97931173533,-4503.648851,-4869.029417,-1792.800101,1.739802580861971,-3.929188673,6.288344094608076
21545.98038721134,-4318.372176,-5207.650823,-1199.976961,2.244506200926504,-3.352705798,6.460037734700084
21545.98146264502,-4087.270988,-5490.988947,-594.4060228,2.725429238218028,-2.740590042,6.562988763166232
21545.98253800375,-3812.808176,-5716.032181,17.44876204237995,3.177422616918218,-2.099393856,6.596090769358872
21545.98361330303,-3497.899271,-5880.404949,629.0841560294446,3.595670522306168,-1.435958234,6.558999103537197
21545.9846885877,-3145.878371,-5982.378526,1234.017490180762,3.975731159800526,-0.75734247,6.452121877254823
21545.98576392648,-2760.45995,-6020.880367,1825.851001457031,4.313578471144916,-0.070747672,6.27660628519656
21545.98683937814,-2345.710222,-5995.499505,2398.318619401045,4.605631457448536,0.6165403607925972,6.034325696201357
21545.98791498185,-1906.010572,-5906.494297,2945.346417620003,4.848791145756275,1.297223168953503,5.72786335277168
21545.98899079478,-1445.997769,-5754.788565,3461.135308340782,5.040482006291506,1.964091507535718,5.360473627077257
21545.99006679707,-970.5569812,-5541.977801,3940.177408932731,5.178662519012092,2.610043891685841,4.936079196322143
21545.99114280426,-484.8147851,-5270.357625,4377.293901221166,5.261858749398714,3.228121084593993,4.459285975354477
21545.9922187643,6.049243187376604,-4942.842447,4767.828071908637,5.28921945682777,3.811763584983885,3.935213732798192
21545.99329466578,496.8227202094181,-4562.931418,5107.641808355767,5.260492080528412,4.354817627280962,3.369455371298109
21545.99437047683,982.2889759851076,-4134.685265,5393.13455522724,5.176016851003755,4.851562679477781,2.768041567111695
21545.9954461689,1457.293554430041,-3662.675233,5621.289982323685,5.036720681127473,5.296781322804992,2.137364140866187
21545.99652171935,1916.799905898327,-3151.931209,5789.706277649099,4.844102590864464,5.685809689255702,1.484105966684086
21545.99759709752,2355.936422543728,-2607.893761,5896.617701218975,4.600217587963402,6.014576189962243,0.81517993864572
21545.99867228349,2770.055398824936,-2036.346911,5940.914678148346,4.30765023630636,6.27964619654896,0.1376473088738453
21545.99974725072,3154.774413659765,-1443.365182,5922.152310519181,3.969491092143532,6.478248656521426,-0.541342408
21546.00000039794,3240.659606243076,-1301.263339,5908.568777602261,3.883589628531987,6.515113634977975,-0.700696358
